group_name,source_db,batch_name,source_name,catalog_name,source_table,src_column_name,column_alias,source_schema,tgt_schema_name,tgt_tab_name,table_type,table_alias,select_columns,analytical_column_select,analytical_filter,filter_column,filter_sign,filter_value,joining_type,joining_table,joining_columns,join_filter_type,join_filter_column,join_filter_sign,join_filter_value,recovery_filter_column
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,fee_type_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d1,d1.str_desc,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d2,,,,,,,,,,filter_as_join,Y,=, 'T_GRI_TREATY_TYPE',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d2,,,,,,,LEFT OUTER JOIN,driver,treaty_type,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d2,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,treaty_type_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d2,d2.str_desc,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d3,,,,,,,,,,filter_as_join,Y,=, 'T_GRI_CONT_TYPE',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d3,,,,,,,LEFT OUTER JOIN,driver,cont_type,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d3,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,cont_type_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d3,d3.str_desc,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d4,,,,,,,,,,filter_as_join,Y,=, 'T_GRI_FEE_STATUS',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d4,,,,,,,LEFT OUTER JOIN,driver,fee_status,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d4,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,fee_status_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d4,d4.str_desc,,,,,,,,,,,,,
